refund_id,txn_id,refund_amount,refund_date,reason
2373,79161,386.27,2026-02-23 11:53:54.642991,Customer Request
2374,79169,388.51,2025-12-28 23:42:16.642991,Customer Request
2375,79184,406.58,2025-09-15 03:46:10.642991,Fraud
2376,79199,225.99,2026-04-18 19:08:27.642991,Product Issue
2377,79294,393.43,2026-03-13 16:38:49.642991,Product Issue
2378,79312,816.04,2026-03-13 08:06:16.642991,Fraud
2379,79332,63.32,2025-12-31 15:43:06.642991,Duplicate
2380,79340,618.57,2025-12-26 14:53:24.642991,Fraud
2381,79383,9.12,2025-12-06 14:49:19.642991,Product Issue
2382,79389,679.82,2025-10-11 04:56:22.642991,Product Issue
2383,79400,379.41,2025-10-01 04:39:52.642991,Duplicate
2384,79404,463.6,2026-03-13 04:38:24.642991,Duplicate
2385,79504,381.84,2025-06-18 19:30:25.642991,Fraud
2386,79507,21.94,2026-04-12 06:25:48.642991,Fraud
2387,79511,303.83,2026-03-26 02:11:49.642991,Duplicate
2388,79553,8.64,2026-03-01 12:26:12.642991,Product Issue
2389,79559,686.0,2025-07-03 14:50:28.642991,Fraud
2390,79565,247.46,2025-06-05 00:12:59.642991,Duplicate
2391,79592,599.78,2025-09-01 15:19:03.642991,Customer Request
2392,79695,483.67,2025-08-12 21:52:44.642991,Product Issue
2393,79702,400.68,2025-06-16 19:09:34.642991,Duplicate
2394,79766,732.75,2025-05-08 06:56:52.642991,Duplicate
2395,79772,190.41,2025-10-05 21:55:43.642991,Product Issue
2396,79865,514.1,2025-06-08 07:46:51.642991,Product Issue
2397,79901,129.61,2025-07-18 15:22:30.642991,Product Issue
2398,79916,132.72,2026-02-19 01:32:24.642991,Customer Request
2399,79965,105.49,2025-05-05 21:14:00.642991,Fraud
2400,79972,332.2,2025-07-15 06:15:02.642991,Fraud
2401,79976,822.76,2025-06-22 14:12:15.642991,Fraud
2402,80010,289.11,2025-11-08 19:04:40.642991,Customer Request
2403,80014,427.8,2026-01-18 08:38:39.642991,Fraud
2404,80028,103.86,2025-10-26 06:33:22.642991,Product Issue
2405,80036,524.46,2025-08-20 08:05:49.642991,Product Issue
2406,80040,270.55,2025-08-08 12:43:51.642991,Customer Request
2407,80062,142.57,2025-11-03 01:22:35.642991,Product Issue
2408,80120,360.62,2026-01-04 05:15:52.642991,Customer Request
2409,80331,135.93,2026-01-02 10:50:16.642991,Duplicate
2410,80381,293.5,2026-03-25 18:45:47.642991,Customer Request
2411,80529,814.26,2025-07-28 09:24:40.642991,Duplicate
2412,80603,718.78,2026-03-22 19:59:10.642991,Fraud
2413,80653,306.66,2025-09-08 19:33:03.642991,Product Issue
2414,80664,523.78,2025-11-08 12:40:48.642991,Product Issue
2415,80734,202.41,2025-10-05 03:44:06.642991,Duplicate
2416,80788,455.11,2025-09-30 04:40:25.642991,Product Issue
2417,80806,518.92,2025-08-25 16:34:35.642991,Customer Request
2418,80811,194.21,2026-03-17 05:53:51.642991,Customer Request
2419,80821,717.47,2026-02-09 20:06:18.642991,Fraud
2420,80871,97.01,2025-12-11 07:19:44.642991,Duplicate
2421,80887,199.51,2025-09-27 00:36:46.642991,Customer Request
2422,80897,228.96,2026-03-24 00:46:36.642991,Duplicate
2423,80933,107.75,2025-10-16 07:48:01.642991,Duplicate
2424,80934,318.62,2025-11-15 22:36:25.642991,Fraud
2425,80958,666.71,2026-02-14 05:43:16.642991,Customer Request
2426,81056,205.59,2025-07-05 07:09:40.642991,Fraud
2427,81123,22.4,2025-09-23 03:10:20.642991,Duplicate
2428,81201,363.36,2026-01-22 02:02:05.642991,Duplicate
2429,81253,108.85,2025-05-11 13:16:19.642991,Duplicate
2430,81273,446.54,2026-03-09 11:22:04.642991,Product Issue
2431,81290,177.26,2026-01-09 21:39:26.642991,Duplicate
2432,81291,270.15,2025-05-19 14:46:15.642991,Customer Request
2433,81308,253.9,2025-10-05 22:51:05.642991,Duplicate
2434,81363,155.76,2026-03-18 03:47:02.642991,Customer Request
2435,81402,645.98,2025-09-13 15:33:56.642991,Product Issue
2436,81425,232.93,2025-11-08 02:40:10.642991,Customer Request
2437,81465,431.35,2026-01-28 17:49:41.642991,Fraud
2438,81510,499.42,2025-05-11 01:43:28.642991,Fraud
2439,81511,534.19,2026-01-11 04:24:53.642991,Customer Request
2440,81557,170.5,2025-08-06 17:43:04.642991,Customer Request
2441,81561,538.8,2025-10-20 07:13:07.642991,Fraud
2442,81566,586.59,2025-05-20 18:10:31.642991,Product Issue
2443,81583,36.03,2026-02-01 00:35:16.642991,Customer Request
2444,81601,600.61,2025-08-29 22:55:25.642991,Duplicate
2445,81627,611.68,2026-02-04 10:11:13.642991,Customer Request
2446,81649,507.87,2026-01-12 08:27:12.642991,Duplicate
2447,81674,322.62,2025-12-10 22:26:05.642991,Fraud
2448,81777,517.59,2025-11-04 18:43:56.642991,Duplicate
2449,81880,537.79,2026-02-13 15:31:42.642991,Customer Request
2450,81935,675.67,2025-11-07 14:57:31.642991,Product Issue
2451,81972,131.06,2025-09-27 10:14:19.642991,Duplicate
2452,81992,315.3,2025-12-18 08:46:10.642991,Fraud
2453,82037,516.03,2026-04-07 08:33:42.642991,Product Issue
2454,82077,582.9,2026-01-21 20:30:51.642991,Customer Request
2455,82091,62.51,2025-11-23 10:09:41.642991,Fraud
2456,82092,340.31,2025-05-12 21:11:45.642991,Fraud
2457,82243,132.25,2025-05-28 05:18:14.642991,Duplicate
2458,82278,361.8,2025-10-14 11:01:58.642991,Duplicate
2459,82303,437.32,2025-09-05 06:37:27.642991,Duplicate
2460,82362,300.06,2026-01-23 07:13:50.642991,Customer Request
2461,82492,576.81,2025-06-16 02:28:15.642991,Duplicate
2462,82494,121.98,2026-03-10 06:10:59.642991,Fraud
2463,82508,538.77,2025-10-16 04:30:54.642991,Customer Request
2464,82518,308.6,2026-02-10 17:33:52.642991,Customer Request
2465,82538,369.17,2025-09-23 14:10:35.642991,Fraud
2466,82542,80.73,2025-08-01 19:59:27.642991,Fraud
2467,82543,180.1,2025-10-25 17:06:18.642991,Customer Request
2468,82563,13.92,2025-11-08 21:41:57.642991,Product Issue
2469,82592,149.08,2025-09-22 17:24:45.642991,Duplicate
2470,82627,398.64,2026-04-20 14:15:03.642991,Product Issue
2471,82765,930.35,2025-11-21 06:44:28.642991,Customer Request
2472,82773,291.6,2025-10-17 13:11:39.642991,Product Issue
2473,82836,457.68,2026-01-27 01:54:40.642991,Duplicate
2474,82887,601.68,2025-05-19 23:41:11.642991,Product Issue
2475,82936,187.55,2025-12-25 20:14:53.642991,Customer Request
2476,82947,594.64,2025-10-07 00:16:05.642991,Duplicate
2477,82949,577.86,2025-05-11 23:17:44.642991,Customer Request
2478,82980,718.19,2025-12-22 08:54:39.642991,Customer Request
2479,82998,404.34,2026-02-13 03:27:16.642991,Fraud
2480,83068,461.15,2025-05-08 08:08:16.642991,Duplicate
2481,83077,581.82,2026-02-18 06:02:21.642991,Product Issue
2482,83105,756.85,2026-02-01 06:35:04.642991,Duplicate
2483,83115,519.86,2026-03-02 19:31:26.642991,Product Issue
2484,83210,520.35,2025-12-05 03:16:52.642991,Fraud
2485,83216,186.23,2025-06-16 16:33:50.642991,Fraud
2486,83225,84.24,2025-06-23 03:36:15.642991,Fraud
2487,83228,386.49,2025-12-20 09:55:55.642991,Fraud
2488,83262,255.78,2025-05-08 20:56:00.642991,Fraud
2489,83271,119.99,2025-08-30 09:18:20.642991,Duplicate
2490,83272,755.69,2026-01-15 10:05:03.642991,Product Issue
2491,83309,291.64,2025-09-01 13:54:01.642991,Product Issue
2492,83316,417.49,2025-06-15 00:08:12.642991,Product Issue
2493,83334,96.86,2026-03-27 03:40:02.642991,Customer Request
2494,83350,455.81,2026-03-12 13:15:00.642991,Fraud
2495,83398,264.28,2025-05-18 08:12:45.642991,Duplicate
2496,83401,556.09,2025-12-08 01:33:09.642991,Duplicate
2497,83464,544.7,2025-12-29 12:21:58.642991,Duplicate
2498,83502,520.28,2025-09-12 09:55:23.642991,Product Issue
2499,83522,463.02,2025-06-20 13:53:56.642991,Product Issue
2500,83562,259.69,2025-11-25 18:53:43.642991,Fraud
2501,83591,456.42,2026-04-19 10:07:45.642991,Product Issue
2502,83626,806.12,2026-01-08 22:19:11.642991,Fraud
2503,83651,454.79,2025-05-25 21:55:40.642991,Fraud
2504,83669,389.33,2026-03-17 20:33:18.642991,Customer Request
2505,83673,471.97,2026-01-07 08:05:25.642991,Product Issue
2506,83690,365.17,2025-11-11 13:05:55.642991,Fraud
2507,83768,534.65,2025-11-07 17:45:28.642991,Product Issue
2508,83775,461.15,2025-12-31 06:33:19.642991,Product Issue
2509,83824,239.79,2025-09-17 05:35:59.642991,Fraud
2510,83867,550.12,2025-06-19 11:18:21.642991,Customer Request
2511,83873,374.02,2025-12-31 06:10:31.642991,Customer Request
2512,83897,498.3,2026-01-29 17:28:01.642991,Customer Request
2513,83933,7.94,2025-07-16 10:00:10.642991,Duplicate
2514,83945,278.95,2025-12-30 21:38:12.642991,Duplicate
2515,83985,463.79,2025-07-05 21:23:29.642991,Product Issue
2516,84003,344.17,2026-02-24 20:26:31.642991,Fraud
2517,84046,157.85,2026-03-07 20:12:12.642991,Duplicate
2518,84117,155.05,2025-07-11 02:29:54.642991,Product Issue
2519,84119,471.46,2025-06-10 02:30:35.642991,Fraud
2520,84228,272.26,2025-08-18 09:27:20.642991,Fraud
2521,84240,231.05,2026-01-22 10:51:54.642991,Fraud
2522,84249,88.83,2025-12-30 01:59:03.642991,Fraud
2523,84259,161.63,2025-10-03 19:42:50.642991,Duplicate
2524,84267,458.09,2026-02-26 17:55:00.642991,Fraud
2525,84298,511.06,2025-09-17 11:11:02.642991,Duplicate
2526,84324,715.02,2025-09-20 19:29:54.642991,Duplicate
2527,84381,512.68,2025-09-30 02:26:58.642991,Fraud
2528,84483,816.7,2026-03-16 08:46:07.642991,Product Issue
2529,84572,295.7,2025-05-17 18:32:00.642991,Customer Request
2530,84585,24.2,2025-06-22 21:43:32.642991,Duplicate
2531,84747,114.63,2026-02-14 20:26:37.642991,Fraud
2532,84783,250.41,2025-11-25 20:35:16.642991,Fraud
2533,84896,683.46,2025-08-15 14:41:13.642991,Fraud
2534,84950,176.48,2025-12-21 03:22:28.642991,Duplicate
2535,84989,851.2,2025-08-31 09:20:44.642991,Product Issue
2536,84998,821.9,2025-09-23 20:18:10.642991,Fraud
2537,85006,567.69,2026-01-24 16:55:29.642991,Fraud
2538,85014,522.23,2025-08-25 23:27:15.642991,Product Issue
2539,85040,387.65,2025-09-25 18:11:34.642991,Product Issue
2540,85054,297.07,2026-03-15 02:21:04.642991,Customer Request
2541,85226,755.29,2025-06-04 20:54:23.642991,Duplicate
2542,85282,151.36,2025-08-04 22:26:32.642991,Product Issue
2543,85300,788.08,2025-08-21 01:15:52.642991,Product Issue
2544,85303,719.71,2026-03-02 12:04:07.642991,Duplicate
2545,85314,458.18,2025-11-20 23:33:56.642991,Customer Request
2546,85318,718.74,2025-12-11 08:33:46.642991,Duplicate
2547,85345,248.38,2025-11-11 04:53:44.642991,Fraud
2548,85428,748.21,2026-01-17 11:37:33.642991,Product Issue
2549,85434,485.94,2025-12-12 05:11:39.642991,Duplicate
2550,85444,885.78,2025-06-30 09:42:23.642991,Product Issue
2551,85481,552.16,2025-07-30 07:57:22.642991,Product Issue
2552,85507,106.13,2026-03-30 13:20:11.642991,Duplicate
2553,85543,493.25,2026-01-01 12:08:59.642991,Fraud
2554,85551,331.71,2025-06-09 12:05:39.642991,Fraud
2555,85585,382.98,2025-11-10 06:24:38.642991,Fraud
2556,85587,189.94,2025-09-24 15:52:39.642991,Duplicate
2557,85598,704.74,2025-08-08 06:22:00.642991,Product Issue
2558,85649,45.68,2025-05-19 05:48:53.642991,Product Issue
2559,85667,162.1,2026-03-14 22:05:41.642991,Customer Request
2560,85669,172.45,2025-12-20 19:46:48.642991,Duplicate
2561,85717,121.29,2026-02-26 09:49:16.642991,Product Issue
2562,85720,388.95,2025-09-15 11:38:51.642991,Customer Request
2563,85742,338.77,2025-05-25 08:53:14.642991,Customer Request
2564,85792,580.24,2025-07-16 06:58:04.642991,Product Issue
2565,85850,265.22,2026-03-11 06:04:06.642991,Customer Request
2566,85898,23.84,2025-07-12 16:38:30.642991,Product Issue
2567,85979,847.92,2026-04-17 04:06:33.642991,Fraud
2568,85994,751.02,2026-03-17 18:41:25.642991,Product Issue
2569,86090,480.0,2025-07-06 01:51:53.642991,Duplicate
2570,86103,494.42,2026-01-19 08:13:27.642991,Customer Request
2571,86124,236.59,2025-04-26 03:00:43.642991,Duplicate
2572,86175,403.96,2025-09-06 05:57:40.642991,Product Issue
2573,86206,102.72,2026-02-11 16:41:12.642991,Duplicate
2574,86298,495.95,2025-05-24 15:48:08.642991,Customer Request
2575,86330,260.86,2025-10-12 04:47:36.642991,Product Issue
2576,86331,363.93,2025-10-04 17:08:25.642991,Product Issue
2577,86333,728.85,2025-09-11 13:42:35.642991,Product Issue
2578,86352,206.09,2025-12-14 03:45:20.642991,Fraud
2579,86384,118.79,2025-11-05 11:48:48.642991,Duplicate
2580,86417,237.59,2025-06-19 17:32:19.642991,Duplicate
2581,86488,497.8,2025-11-23 14:47:16.642991,Fraud
2582,86509,171.25,2025-05-21 08:09:42.642991,Duplicate
2583,86537,216.46,2025-11-24 09:37:20.642991,Fraud
2584,86612,629.84,2026-01-12 23:51:59.642991,Fraud
2585,86614,360.04,2026-04-11 21:41:36.642991,Fraud
2586,86688,103.98,2025-09-20 00:40:13.642991,Duplicate
2587,86800,172.63,2025-06-08 09:10:35.642991,Duplicate
2588,86841,75.71,2025-06-02 16:02:26.642991,Product Issue
2589,86865,612.32,2025-07-01 08:42:35.642991,Duplicate
2590,86904,795.13,2025-05-08 20:28:43.642991,Product Issue
2591,86923,659.7,2025-06-16 04:38:35.642991,Customer Request
2592,86936,754.26,2025-07-21 03:51:35.642991,Customer Request
2593,87013,670.43,2025-04-29 07:50:14.642991,Customer Request
2594,87045,520.66,2025-07-27 15:15:20.642991,Product Issue
2595,87075,249.38,2026-01-10 03:46:28.642991,Fraud
2596,87095,280.22,2025-07-31 20:42:33.642991,Fraud
2597,87108,891.27,2025-08-03 08:35:22.642991,Fraud
2598,87140,396.52,2025-11-09 21:01:34.642991,Customer Request
2599,87193,478.45,2025-08-01 02:47:41.642991,Product Issue
2600,87194,418.97,2026-03-16 02:38:59.642991,Duplicate
2601,87207,595.09,2025-11-16 04:28:07.642991,Duplicate
2602,87258,138.84,2025-06-26 08:44:13.642991,Customer Request
2603,87323,357.75,2025-06-16 21:20:42.642991,Duplicate
2604,87324,667.38,2026-02-22 10:20:36.642991,Duplicate
2605,87335,216.05,2026-01-05 05:27:10.642991,Fraud
2606,87342,508.63,2025-07-10 09:50:13.642991,Duplicate
2607,87378,142.7,2025-12-19 12:40:50.642991,Fraud
2608,87414,354.82,2025-06-10 15:32:45.642991,Product Issue
2609,87420,166.01,2025-06-29 08:39:42.642991,Product Issue
2610,87462,256.19,2026-04-12 08:36:34.642991,Customer Request
2611,87505,263.09,2025-06-17 22:37:43.642991,Product Issue
2612,87517,37.15,2025-10-02 02:46:22.642991,Fraud
2613,87542,107.86,2025-11-23 20:21:34.642991,Customer Request
2614,87567,290.89,2025-10-26 19:21:18.642991,Customer Request
2615,87577,673.87,2026-04-23 07:37:44.642991,Customer Request
2616,87616,440.71,2025-09-03 05:54:50.642991,Product Issue
2617,87622,162.52,2025-11-03 11:16:47.642991,Product Issue
2618,87636,87.41,2025-05-16 07:09:03.642991,Duplicate
2619,87651,413.55,2025-10-13 18:04:43.642991,Product Issue
2620,87680,683.04,2026-04-25 10:29:57.642991,Customer Request
2621,87701,238.73,2025-05-15 22:12:46.642991,Duplicate
2622,87719,618.81,2026-03-03 14:04:34.642991,Customer Request
2623,87724,258.69,2025-07-20 18:12:57.642991,Product Issue
2624,87728,173.86,2025-05-13 12:19:08.642991,Fraud
2625,87738,471.5,2025-12-15 16:09:28.642991,Product Issue
2626,87797,139.99,2025-12-19 12:52:22.642991,Duplicate
2627,87799,606.05,2025-12-04 14:18:49.642991,Duplicate
2628,87805,200.99,2025-08-04 10:47:06.642991,Duplicate
2629,87851,547.66,2025-07-04 21:54:36.642991,Customer Request
2630,87890,167.73,2026-01-01 06:22:27.642991,Customer Request
2631,87892,709.4,2025-12-31 00:35:17.642991,Customer Request
2632,87894,774.27,2025-12-21 01:58:13.642991,Customer Request
2633,87994,580.19,2026-01-25 00:46:02.642991,Product Issue
2634,88004,100.7,2025-10-20 16:56:31.642991,Duplicate
2635,88009,628.76,2025-10-27 09:27:08.642991,Customer Request
2636,88064,446.24,2025-04-28 20:54:45.642991,Product Issue
2637,88070,332.8,2025-09-04 01:10:16.642991,Product Issue
2638,88120,280.64,2026-02-01 13:23:11.642991,Fraud
2639,88138,248.69,2025-08-12 20:46:33.642991,Duplicate
2640,88151,400.4,2025-06-22 16:22:30.642991,Customer Request
2641,88152,456.61,2026-02-08 07:36:01.642991,Duplicate
2642,88164,422.76,2026-04-24 08:26:55.642991,Customer Request
2643,88206,448.79,2026-02-27 09:04:52.642991,Product Issue
2644,88302,251.41,2025-12-06 04:59:33.642991,Fraud
2645,88312,666.2,2025-07-02 07:40:14.642991,Fraud
2646,88377,556.01,2025-07-02 06:32:14.642991,Fraud
2647,88440,320.1,2026-04-16 00:10:28.642991,Product Issue
2648,88508,22.23,2025-08-24 03:56:55.642991,Duplicate
2649,88515,601.95,2026-02-10 06:17:56.642991,Product Issue
2650,88523,808.54,2025-07-16 18:40:18.642991,Customer Request
2651,88530,263.91,2025-11-24 15:16:21.642991,Product Issue
2652,88570,466.39,2026-01-05 02:00:08.642991,Duplicate
2653,88602,763.21,2025-10-02 22:00:01.642991,Duplicate
2654,88643,662.42,2025-05-25 22:37:57.642991,Customer Request
2655,88675,507.45,2026-03-30 04:20:12.642991,Product Issue
2656,88686,186.5,2026-02-01 13:11:22.642991,Duplicate
2657,88774,755.71,2025-11-23 16:42:30.642991,Fraud
2658,88842,281.64,2026-03-07 16:14:44.642991,Customer Request
2659,88909,64.5,2025-06-26 06:24:13.642991,Product Issue
2660,88974,375.21,2025-12-30 16:34:13.642991,Duplicate
2661,89037,135.95,2025-07-01 04:30:01.642991,Fraud
2662,89140,309.34,2026-03-27 23:03:30.642991,Duplicate
2663,89194,293.11,2025-07-10 10:05:48.642991,Product Issue
2664,89217,4.53,2026-04-10 16:10:43.642991,Product Issue
2665,89357,33.01,2026-02-20 01:58:46.642991,Customer Request
2666,89375,507.79,2025-07-01 08:33:33.642991,Duplicate
2667,89405,151.1,2026-02-08 18:56:29.642991,Fraud
2668,89477,516.82,2026-04-04 00:53:37.642991,Duplicate
2669,89632,47.31,2026-01-24 02:44:48.642991,Customer Request
2670,89690,45.72,2025-09-24 22:09:21.642991,Duplicate
2671,89734,305.91,2025-07-03 13:00:02.642991,Fraud
2672,89776,555.66,2026-01-20 07:31:58.642991,Fraud
2673,89795,63.05,2025-08-12 12:40:54.642991,Customer Request
2674,89811,10.65,2025-08-21 15:01:27.642991,Customer Request
2675,89829,16.92,2025-05-07 21:09:23.642991,Duplicate
2676,89844,815.47,2026-01-13 13:50:30.642991,Product Issue
2677,89875,69.37,2026-04-09 11:33:28.642991,Duplicate
2678,89949,82.17,2025-12-31 13:17:39.642991,Duplicate
2679,89952,709.2,2025-05-31 06:03:41.642991,Fraud
2680,89985,143.01,2025-10-16 16:48:08.642991,Duplicate
2681,90025,70.32,2026-02-20 10:15:42.642991,Customer Request
2682,90064,398.24,2025-10-03 12:24:56.642991,Customer Request
2683,90072,269.34,2026-01-03 08:54:10.642991,Customer Request
2684,90138,53.33,2025-05-02 21:35:55.642991,Duplicate
2685,90167,357.91,2026-02-18 13:45:50.642991,Customer Request
2686,90171,48.71,2025-10-07 03:26:26.642991,Customer Request
2687,90193,122.56,2025-06-20 14:40:58.642991,Duplicate
2688,90226,80.39,2026-02-13 01:01:25.642991,Duplicate
2689,90262,398.55,2025-06-04 07:17:29.642991,Duplicate
2690,90423,236.31,2025-09-28 23:46:36.642991,Product Issue
2691,90485,536.35,2025-05-20 15:53:59.642991,Product Issue
2692,90494,361.7,2026-02-09 20:27:42.642991,Product Issue
2693,90501,371.69,2025-08-09 14:31:29.642991,Product Issue
2694,90502,101.31,2025-07-22 03:26:54.642991,Fraud
2695,90553,455.01,2026-02-07 17:18:12.642991,Fraud
2696,90572,733.53,2025-11-20 06:01:55.642991,Duplicate
2697,90583,120.95,2025-09-19 01:00:51.642991,Product Issue
2698,90663,614.4,2025-07-11 19:28:14.642991,Product Issue
2699,90739,238.67,2025-12-06 21:34:23.642991,Customer Request
2700,90775,275.81,2025-05-16 05:27:25.642991,Duplicate
2701,90864,558.91,2025-09-18 02:58:30.642991,Customer Request
2702,90906,348.6,2025-10-21 19:01:32.642991,Fraud
2703,91010,361.51,2026-03-03 09:35:38.642991,Customer Request
2704,91011,632.03,2025-09-14 00:25:57.642991,Duplicate
2705,91032,369.92,2025-09-12 10:15:38.642991,Customer Request
2706,91079,276.18,2026-01-31 16:01:24.642991,Fraud
2707,91129,984.64,2025-08-16 07:33:43.642991,Duplicate
2708,91178,341.71,2026-03-20 03:45:47.642991,Duplicate
2709,91190,876.73,2025-06-26 16:51:40.642991,Fraud
2710,91208,39.47,2025-05-27 08:51:18.642991,Duplicate
2711,91247,65.72,2026-02-16 01:43:55.642991,Duplicate
2712,91362,492.81,2025-08-21 16:06:40.642991,Customer Request
2713,91388,42.07,2026-04-02 16:19:02.642991,Customer Request
2714,91395,43.89,2025-11-12 13:20:18.642991,Product Issue
2715,91399,74.33,2025-12-21 22:18:49.642991,Duplicate
