merchant_id,merchant_name,category,country,onboard_date,risk_score
13209,"Wright, Coleman and Lee",Electronics,US,2024-06-26,0.042
13210,"Adams, Marsh and Scott",Travel,IN,2024-12-02,0.802
13211,Ward-Rice,Food,UK,2026-03-26,0.284
13212,"Zavala, Russell and Ward",Food,IN,2026-01-27,0.707
13213,"James, Woodward and Mullins",Travel,IN,2023-11-30,0.704
13214,Miller PLC,Electronics,US,2025-02-24,0.9
13215,"Booker, Anderson and Hamilton",Food,UK,2023-05-13,0.538
13216,"Carter, Dickson and Erickson",Travel,UK,2025-03-01,0.187
13217,Smith-Barber,Electronics,UK,2026-03-03,0.313
13218,"Delgado, Wilson and Smith",Food,UK,2025-07-26,0.479
13219,Anderson-Walker,Food,IN,2024-06-30,0.974
13220,Hill-George,Food,IN,2024-12-15,0.042
13221,Johnson Inc,Retail,US,2026-04-11,0.271
13222,Roberts-Perez,Food,US,2025-09-14,0.105
13223,"Mendez, Johnson and Ross",Travel,US,2024-05-02,0.774
13224,Reyes and Sons,Travel,UK,2025-07-09,0.524
13225,Roberts-Lee,Food,US,2026-03-07,0.707
13226,Mckenzie-Choi,Travel,UK,2024-05-26,0.132
13227,Kramer Group,Retail,US,2024-08-11,0.913
13228,Smith-Gibson,Food,US,2025-11-15,0.322
13229,Scott Inc,Electronics,US,2025-02-13,0.503
13230,Bullock-Vazquez,Travel,UK,2023-08-06,0.784
13231,Cox-Shelton,Electronics,UK,2023-08-01,0.228
13232,"Scott, Brown and Nguyen",Travel,US,2025-01-10,0.332
13233,Roberts-Rios,Electronics,UK,2023-05-31,0.354
13234,"Rodriguez, Miller and Roy",Electronics,IN,2023-08-01,0.602
13235,Kelley-Hunt,Electronics,IN,2024-05-25,0.855
13236,Brown-Hanson,Travel,UK,2024-01-24,0.93
13237,"Richardson, Mccormick and Spears",Retail,US,2023-11-24,0.329
13238,"Holloway, Mullen and Fox",Electronics,UK,2025-12-21,0.395
13239,"Kaufman, Peterson and Love",Food,US,2025-02-18,0.078
13240,Knight-Palmer,Food,US,2024-04-09,0.05
13241,"Olson, Nguyen and Miller",Electronics,US,2025-12-15,0.982
13242,"Cherry, Nunez and Nguyen",Retail,IN,2025-05-18,0.856
13243,Robinson Ltd,Travel,IN,2023-11-24,0.619
13244,Craig PLC,Electronics,IN,2024-04-25,0.763
13245,Robinson-Fletcher,Travel,IN,2024-03-14,0.18
13246,"Boyle, Blair and Nichols",Electronics,IN,2025-07-05,0.277
13247,"Lopez, Chavez and Grant",Travel,US,2023-06-24,0.726
13248,Hernandez-Lee,Retail,IN,2026-04-09,0.861
13249,Clark PLC,Retail,UK,2024-11-16,0.433
13250,Bright-Johnson,Travel,US,2024-07-29,0.604
13251,Brooks-Lindsey,Food,UK,2024-05-26,0.133
13252,"Johnson, Young and Hill",Travel,US,2025-05-22,0.839
13253,"Yates, Kramer and Pineda",Electronics,US,2024-11-17,0.206
13254,"Chaney, Duran and Potter",Travel,UK,2025-08-17,0.728
13255,"Garcia, Adams and Coffey",Food,UK,2025-09-22,0.152
13256,Bruce Group,Retail,US,2025-09-28,0.919
13257,Esparza-Mccormick,Electronics,US,2025-12-24,0.739
13258,"Fletcher, Smith and Washington",Travel,UK,2024-06-10,0.493
13259,Obrien and Sons,Travel,US,2023-08-21,0.101
13260,"Tucker, Drake and Jones",Electronics,US,2025-08-30,0.72
13261,"Meyer, Young and Nelson",Electronics,IN,2026-01-10,0.636
13262,"Hampton, Sanchez and Richardson",Electronics,IN,2024-06-25,0.95
13263,Oliver Group,Retail,UK,2024-11-04,0.028
13264,Garcia Inc,Retail,IN,2025-10-09,0.783
13265,Torres-Crawford,Electronics,IN,2023-09-05,0.212
13266,Arellano PLC,Travel,UK,2026-04-18,0.5
13267,"Lewis, Howard and Henderson",Travel,US,2025-11-23,0.561
13268,Nelson-Alvarado,Retail,UK,2025-06-23,0.831
13269,Fernandez PLC,Electronics,US,2025-05-27,0.696
13270,Hernandez Inc,Food,UK,2025-06-21,0.542
13271,Leon-Swanson,Electronics,US,2025-08-06,0.26
13272,Cervantes-Leon,Travel,UK,2024-02-26,0.667
13273,Wilson-Brown,Travel,IN,2025-07-17,0.372
13274,Jones-Clark,Retail,US,2024-05-14,0.183
13275,"Sanchez, Lewis and Randolph",Retail,US,2024-10-30,0.679
13276,Nguyen Group,Travel,IN,2024-07-12,0.237
13277,Wilkinson-Prince,Food,US,2025-08-16,0.187
13278,Leonard and Sons,Retail,UK,2025-10-18,0.993
13279,Frederick Inc,Retail,IN,2025-09-14,0.486
13280,Jones-Russell,Travel,US,2024-10-12,0.103
13281,Hernandez Inc,Retail,IN,2026-04-19,0.426
13282,Lewis Inc,Retail,US,2025-08-09,0.088
13283,"Sosa, Moore and Chavez",Retail,US,2024-10-21,0.749
13284,Wright and Sons,Travel,US,2025-09-26,0.039
13285,Gibson PLC,Electronics,UK,2025-04-13,0.27
13286,Hughes-Hopkins,Travel,UK,2024-04-21,0.455
13287,Sanchez-Rush,Retail,US,2025-06-08,0.228
13288,Lewis Ltd,Food,IN,2025-04-23,0.184
13289,Oconnor-Davis,Retail,UK,2024-04-27,0.302
13290,Cooper LLC,Travel,UK,2025-06-10,0.418
13291,Shaw LLC,Retail,UK,2024-11-29,0.623
13292,Morris and Sons,Electronics,UK,2024-03-31,0.14
13293,Ayers Ltd,Travel,UK,2026-02-18,0.419
13294,Bowman-Campos,Travel,US,2023-10-28,0.618
13295,Smith LLC,Electronics,US,2024-10-30,0.647
13296,Reid-Hurley,Food,UK,2025-11-20,0.847
13297,"Evans, Porter and Hansen",Retail,US,2023-10-24,0.591
13298,Chung Group,Retail,UK,2026-03-05,0.225
13299,Vega-Dillon,Retail,IN,2024-10-11,0.811
13300,Vasquez-Bryant,Travel,US,2025-02-23,0.737
13301,Hughes-Anderson,Retail,IN,2025-05-11,0.941
13302,Butler Group,Retail,US,2025-06-21,0.047
13303,Johnson-Lawrence,Travel,US,2025-07-16,0.953
13304,Wiley-Cunningham,Retail,UK,2025-01-29,0.725
13305,"Mendoza, Turner and Morales",Retail,IN,2024-11-19,0.161
13306,Ortiz-Hart,Food,UK,2024-03-31,0.804
13307,Ross-Myers,Travel,IN,2025-01-25,0.851
13308,"Robertson, Lewis and Browning",Food,IN,2023-05-05,0.961
13309,"Carter, Hunter and Harris",Electronics,IN,2024-01-05,0.116
13310,"Johnson, Garcia and Hernandez",Travel,IN,2024-06-23,0.354
13311,"Mcclain, Bruce and Whitaker",Retail,IN,2025-10-23,0.329
13312,"Chapman, Pineda and Brown",Electronics,IN,2026-01-12,0.432
13313,Randall Inc,Travel,IN,2024-06-25,0.661
13314,Clark-Shaw,Retail,US,2023-12-29,0.255
13315,Figueroa-Armstrong,Retail,IN,2024-10-27,0.4
13316,Baker Inc,Electronics,UK,2025-10-01,0.974
13317,White-Bauer,Retail,IN,2025-11-16,0.707
13318,Brown PLC,Food,IN,2024-12-17,0.406
13319,Hoover Group,Retail,IN,2025-07-06,0.966
13320,Lee-Dixon,Retail,UK,2025-02-26,0.327
13321,"Davis, Hall and Arroyo",Travel,IN,2024-05-11,0.907
13322,Ellis-Baker,Retail,IN,2025-04-15,0.719
13323,"Pratt, Jenkins and Massey",Retail,UK,2025-12-25,0.281
13324,Burton-Fisher,Retail,IN,2025-01-18,0.441
13325,Lang-Stewart,Electronics,UK,2024-12-21,0.808
13326,Rush-Carter,Food,UK,2025-06-18,0.918
13327,"Jenkins, Barnes and Carter",Food,UK,2023-05-27,0.582
13328,Craig Group,Retail,UK,2023-09-12,0.447
13329,"Bartlett, Hernandez and Smith",Retail,IN,2026-01-31,0.79
13330,May-Larsen,Electronics,IN,2026-02-15,0.098
13331,Flores Group,Food,UK,2026-02-09,0.453
13332,Edwards-Nicholson,Retail,UK,2023-08-19,0.917
13333,"Peterson, Willis and Sanchez",Retail,UK,2025-06-29,0.404
13334,Nguyen-Mason,Food,UK,2025-03-22,0.526
13335,Cuevas-Murray,Travel,US,2023-05-30,0.001
13336,Lambert LLC,Electronics,UK,2025-08-16,0.12
13337,Rivera and Sons,Retail,UK,2025-07-19,0.49
13338,Marsh and Sons,Retail,UK,2024-10-08,0.347
13339,Mills-Davis,Food,UK,2025-05-26,0.937
13340,Cunningham-Ward,Retail,IN,2024-01-13,0.001
13341,"Short, Hobbs and Ortiz",Electronics,UK,2024-02-04,0.175
13342,Clayton-Garner,Travel,UK,2024-05-05,0.506
13343,"Harper, Jackson and Proctor",Travel,US,2024-11-11,0.311
13344,Lambert Inc,Electronics,US,2024-04-05,0.357
13345,"Armstrong, Johnson and Thomas",Electronics,US,2024-09-05,0.725
13346,"Alvarez, Bell and Wright",Electronics,IN,2025-09-15,0.341
13347,"Ramirez, Elliott and Wu",Retail,US,2024-12-09,0.619
13348,Frost-Archer,Food,UK,2025-05-06,0.917
13349,Brewer-Hall,Food,US,2024-01-27,0.687
13350,"Hill, Hill and Figueroa",Electronics,IN,2025-10-11,0.299
13351,Mckee Inc,Electronics,US,2024-03-02,0.823
13352,"Vargas, Hayes and Powers",Electronics,UK,2026-04-05,0.813
13353,White LLC,Travel,UK,2024-04-13,0.306
13354,"Gross, Jenkins and Conner",Food,US,2025-11-08,0.036
13355,Copeland PLC,Electronics,US,2026-01-19,0.805
13356,Guerra-Garcia,Travel,UK,2024-07-28,0.535
13357,Hogan-Jordan,Food,US,2024-04-05,0.577
13358,Carter-Krause,Electronics,US,2025-06-12,0.846
13359,Bailey-Williams,Food,UK,2026-01-17,0.774
13360,Stone LLC,Electronics,US,2024-07-12,0.79
13361,"Simpson, Williams and Olson",Retail,IN,2024-01-04,0.579
13362,Martin-Douglas,Travel,IN,2025-10-28,0.09
13363,Murphy-Warren,Food,UK,2024-01-10,0.031
13364,"Wilkins, Davis and Herring",Travel,US,2024-01-07,0.571
13365,Smith-Rodriguez,Food,US,2023-09-07,0.968
13366,Bridges Ltd,Electronics,US,2025-12-30,0.276
13367,"Lopez, Cline and Schwartz",Electronics,UK,2025-02-24,0.353
13368,Dixon and Sons,Food,UK,2023-10-02,0.176
13369,Rice LLC,Retail,US,2024-01-15,0.474
13370,Clayton-Douglas,Travel,UK,2025-07-12,0.342
13371,Wilson-Walker,Food,US,2025-04-04,0.139
13372,"Hayes, Ayala and Brown",Electronics,UK,2024-02-17,0.336
13373,"Banks, Lowe and Chandler",Food,UK,2023-11-16,0.717
13374,Holland and Sons,Retail,US,2024-10-10,0.918
13375,Fry Inc,Travel,UK,2024-02-04,0.659
13376,Brown PLC,Travel,UK,2023-10-14,0.062
13377,Murray-Barr,Food,UK,2024-11-20,0.373
13378,Miller-Hendricks,Electronics,UK,2023-10-16,0.259
13379,Nelson-Irwin,Travel,IN,2024-03-03,0.164
13380,Mcintosh-Brooks,Retail,US,2024-03-13,0.416
13381,Gutierrez PLC,Retail,IN,2025-04-23,0.738
13382,Salas-Zamora,Travel,IN,2024-01-20,0.401
13383,Stewart-Campbell,Food,UK,2024-03-27,0.451
13384,"Mueller, Elliott and Roberson",Electronics,UK,2026-03-20,0.014
13385,"Brennan, Ryan and Williams",Retail,US,2024-03-20,0.567
13386,Miranda-Collins,Travel,US,2024-11-20,0.213
13387,Harrison-Butler,Food,US,2024-10-01,0.522
13388,Perry Group,Electronics,UK,2025-08-04,0.857
13389,Hernandez-Yates,Travel,IN,2023-09-10,0.674
13390,Mcgee Group,Retail,UK,2025-10-31,0.423
13391,"Khan, Hill and Smith",Retail,UK,2023-05-16,0.067
13392,Patterson Ltd,Travel,UK,2025-05-07,0.328
13393,"Cummings, Perez and Roberson",Electronics,IN,2025-03-11,0.579
13394,West Ltd,Food,UK,2023-12-22,0.998
13395,Sexton LLC,Food,IN,2025-02-11,0.28
13396,Stewart and Sons,Travel,UK,2024-07-30,0.781
13397,"Hall, Lopez and Day",Food,US,2025-12-01,0.043
13398,Scott and Sons,Retail,IN,2026-03-29,0.072
13399,West PLC,Electronics,IN,2023-06-05,0.724
13400,Gomez Inc,Food,US,2024-03-14,0.158
13401,"Hunt, Pace and Harmon",Travel,UK,2023-05-22,0.047
13402,Mcdonald-Mathews,Food,IN,2023-11-06,0.081
13403,Brady Group,Electronics,US,2026-04-12,0.34
13404,"Johnston, Mccullough and Smith",Travel,UK,2024-03-22,0.78
13405,"Young, Sweeney and Powell",Retail,IN,2024-06-23,0.062
13406,Bowen Inc,Retail,IN,2024-02-06,0.677
13407,"Smith, Perez and Mitchell",Electronics,UK,2025-08-26,0.369
13408,"Nelson, Robertson and Smith",Electronics,UK,2024-08-27,0.971
13409,Valencia-Fletcher,Food,US,2026-03-26,0.329
13410,Nguyen-Jordan,Travel,US,2025-02-13,0.585
13411,"Soto, Hatfield and Garza",Retail,US,2023-11-19,0.516
13412,"Mendoza, Johnson and Cox",Travel,IN,2023-12-19,0.681
13413,"Estrada, Ross and Lopez",Electronics,UK,2024-07-11,0.64
13414,Rowe PLC,Travel,UK,2024-12-16,0.905
13415,Young Group,Food,UK,2024-07-29,0.137
13416,Shaw-Gomez,Food,US,2025-04-11,0.441
13417,"Hanson, Howell and Houston",Travel,IN,2023-08-30,0.602
13418,King Group,Retail,US,2023-12-31,0.202
13419,Brown-Edwards,Electronics,IN,2025-05-04,0.164
13420,"Munoz, Mitchell and Paul",Retail,IN,2025-08-17,0.94
13421,Morris PLC,Food,IN,2024-02-19,0.352
13422,Nichols PLC,Retail,UK,2024-01-26,0.201
13423,Williams and Sons,Electronics,IN,2023-07-14,0.039
13424,"Garza, Duran and Parker",Food,UK,2025-01-11,0.41
13425,Burke-Collins,Food,UK,2025-10-02,0.665
13426,"Petty, Taylor and Holmes",Travel,US,2023-11-13,0.016
13427,Hunt-Johnson,Retail,IN,2026-03-24,0.125
13428,Washington PLC,Travel,IN,2025-04-20,0.868
13429,Klein-Lee,Food,US,2023-05-06,0.968
13430,Stein Ltd,Retail,UK,2025-02-01,0.147
13431,Garcia-Cameron,Retail,US,2024-09-29,0.168
13432,"Valentine, Stewart and Singleton",Food,UK,2024-03-14,0.787
13433,Elliott and Sons,Electronics,US,2024-03-19,0.881
13434,Espinoza Ltd,Travel,IN,2025-04-18,0.957
13435,"Garcia, Newman and Schaefer",Electronics,UK,2023-09-14,0.599
13436,Lopez-Clark,Retail,UK,2024-01-28,0.408
13437,Martinez-Anderson,Retail,UK,2023-05-16,0.865
13438,Cabrera-Colon,Electronics,US,2024-07-12,0.891
13439,Mckinney Group,Travel,US,2023-06-14,0.122
13440,Garcia Ltd,Retail,US,2025-02-07,0.067
13441,"Roberts, David and Gardner",Travel,IN,2025-01-03,0.758
13442,Kennedy-Valentine,Food,US,2025-11-15,0.433
13443,"Eaton, Smith and Calderon",Food,US,2025-11-25,0.001
13444,"Schneider, Garcia and Richards",Electronics,US,2024-09-03,0.379
13445,Miller-Rogers,Travel,US,2025-12-14,0.754
13446,"Greer, Peck and Rogers",Electronics,IN,2024-10-14,0.779
13447,Wilson Group,Retail,UK,2024-08-17,0.767
13448,"Welch, Montes and Mcdonald",Electronics,UK,2024-03-06,0.125
13449,"Johnson, Robinson and Ruiz",Food,US,2025-08-05,0.91
13450,"Haas, Harrell and Robinson",Travel,US,2023-12-27,0.127
13451,"Walker, Vaughn and Henson",Retail,UK,2024-08-23,0.619
13452,Brown-Peterson,Food,UK,2025-05-17,0.643
13453,Mills-Huerta,Retail,IN,2024-10-05,0.353
13454,Frost and Sons,Travel,US,2025-06-28,0.254
13455,"Hill, Martinez and Duran",Travel,IN,2023-09-03,0.024
13456,Miller-Cook,Retail,UK,2024-02-08,0.409
13457,"Wilson, Williams and Collins",Travel,IN,2023-12-31,0.878
13458,Oconnor and Sons,Food,UK,2025-01-26,0.936
13459,"Rowe, Moore and Holmes",Retail,IN,2025-05-24,0.908
13460,"Gardner, Schneider and Gordon",Retail,IN,2023-09-07,0.3
13461,"Velasquez, Hill and Dunlap",Food,US,2023-09-22,0.586
13462,Watson Group,Travel,UK,2023-10-20,0.279
13463,Martinez PLC,Food,IN,2024-08-26,0.176
13464,"Saunders, Martin and Smith",Electronics,IN,2023-06-14,0.213
13465,Matthews-Evans,Travel,IN,2025-03-11,0.12
13466,Shaw-Wilson,Food,IN,2026-02-18,0.795
13467,"Thompson, Owen and Park",Food,UK,2025-12-20,0.568
13468,"Klein, Foster and Hayes",Food,IN,2025-08-19,0.677
13469,French-Moody,Electronics,IN,2025-02-07,0.359
13470,Thornton Ltd,Retail,IN,2025-10-27,0.588
13471,Young LLC,Retail,UK,2025-12-25,0.853
13472,"Moore, Nguyen and Jones",Electronics,IN,2025-05-25,0.068
13473,Barber-Lopez,Food,UK,2025-12-06,0.165
13474,Ayers Group,Electronics,US,2023-12-11,0.148
13475,Nguyen Inc,Food,US,2023-12-19,0.697
13476,"Owens, Gordon and Francis",Electronics,UK,2024-03-28,0.129
13477,Ingram PLC,Retail,IN,2023-08-04,0.026
13478,Hayes Inc,Retail,IN,2024-01-23,0.406
13479,"Tapia, Wilson and Jackson",Retail,IN,2024-01-05,0.619
13480,Bennett-Harrison,Travel,UK,2024-03-07,0.706
13481,Ray-Smith,Travel,US,2025-11-30,0.084
13482,Rowe Group,Retail,US,2024-12-17,0.77
13483,Gibbs PLC,Electronics,US,2025-08-20,0.48
13484,"Johnson, Martin and Dixon",Food,IN,2025-02-15,0.172
13485,Sanders Group,Electronics,UK,2024-03-31,0.468
13486,"Martin, Cruz and Stevens",Food,US,2024-03-14,0.705
13487,"Mcintyre, Peters and Li",Retail,US,2025-06-17,0.67
13488,Downs-King,Electronics,UK,2025-02-04,0.792
13489,Vasquez-Harris,Travel,US,2024-05-23,0.09
13490,"Moore, Mccormick and Baker",Retail,UK,2024-07-16,0.836
13491,"Henry, Brown and Smith",Electronics,IN,2025-01-27,0.587
13492,"Wyatt, Welch and Norton",Travel,IN,2024-07-20,0.402
13493,"Davis, Mcbride and Morgan",Travel,IN,2026-04-16,0.855
13494,"Farley, Brandt and Gilmore",Food,IN,2025-08-14,0.861
13495,Richards Inc,Travel,US,2025-09-09,0.402
13496,Collins-Nelson,Food,US,2025-12-04,0.346
13497,Matthews Ltd,Travel,IN,2024-06-10,0.819
13498,"Castaneda, Phillips and Ray",Retail,IN,2026-02-19,0.827
13499,Taylor PLC,Retail,UK,2024-08-27,0.918
13500,Klein PLC,Food,IN,2025-10-26,0.015
13501,Fernandez-Sims,Food,UK,2023-12-03,0.035
13502,"Hardin, Allison and Wang",Retail,UK,2025-12-24,0.363
13503,"Ibarra, Harris and Martinez",Travel,IN,2024-08-28,0.679
13504,"Dean, Gordon and Vargas",Retail,UK,2024-05-04,0.335
13505,"Bass, Sanders and Lopez",Electronics,UK,2025-07-20,0.095
13506,Cole-Dawson,Electronics,US,2024-12-29,0.022
13507,Simpson-Sanchez,Travel,IN,2023-10-11,0.1
13508,Perez PLC,Food,US,2024-09-02,0.969
13509,Moore LLC,Electronics,IN,2024-06-16,0.346
13510,"Rogers, Archer and Robinson",Electronics,IN,2023-08-11,0.608
13511,Clark Inc,Electronics,US,2024-12-02,0.627
13512,Schwartz Inc,Retail,UK,2025-09-05,0.869
13513,Rowe and Sons,Travel,US,2025-08-25,0.247
13514,Knapp PLC,Electronics,UK,2024-02-28,0.332
13515,Hughes-Henderson,Travel,UK,2023-05-17,0.94
13516,"Lopez, Taylor and Boyd",Travel,UK,2023-11-20,0.732
13517,Farmer Group,Electronics,US,2023-11-27,0.751
13518,Woods PLC,Food,IN,2023-06-27,0.003
13519,"Davidson, Rogers and West",Retail,UK,2023-07-27,0.975
13520,"Stewart, Ayers and Whitehead",Travel,IN,2023-09-21,0.893
13521,Barnes Group,Travel,UK,2025-09-19,0.195
13522,Quinn LLC,Travel,US,2026-01-22,0.281
13523,"Walsh, Chan and Cook",Travel,UK,2024-01-04,0.081
13524,Andrews PLC,Electronics,US,2024-12-02,0.885
13525,Huffman Inc,Travel,IN,2025-01-20,0.082
13526,Nicholson-Gibbs,Travel,UK,2023-07-06,0.604
13527,Fisher-Collins,Food,UK,2023-08-15,0.013
13528,Medina-Wilson,Travel,UK,2023-08-03,0.617
13529,Hayden LLC,Electronics,UK,2025-06-13,0.888
13530,"Diaz, Anderson and Weber",Food,US,2026-04-13,0.589
13531,Jenkins and Sons,Electronics,UK,2023-04-30,0.438
13532,Gardner Inc,Electronics,IN,2024-09-25,0.677
13533,Patel Ltd,Retail,IN,2024-12-18,0.372
13534,Coleman and Sons,Travel,UK,2025-10-23,0.294
13535,Schmitt LLC,Electronics,US,2024-08-18,0.197
13536,"Branch, Robinson and Newman",Travel,UK,2025-07-18,0.161
13537,"Hicks, Harper and Rose",Retail,UK,2024-01-31,0.574
13538,Berg-Wilson,Food,IN,2023-11-08,0.894
13539,Carpenter-Ellis,Retail,IN,2024-03-24,0.182
13540,Vasquez-Bradford,Food,US,2023-09-06,0.013
13541,Pace-Moss,Retail,US,2023-06-07,0.451
13542,"Carney, Pearson and Hancock",Retail,US,2025-05-29,0.314
13543,Rodriguez-Sullivan,Retail,IN,2025-04-30,0.997
13544,"Andrews, Prince and Diaz",Food,US,2024-07-25,0.329
13545,Donovan PLC,Travel,UK,2024-12-17,0.837
13546,Singh Group,Electronics,US,2023-08-09,0.005
13547,Lee and Sons,Travel,IN,2023-11-30,0.021
13548,Hines PLC,Electronics,UK,2025-07-07,0.948
13549,Mcdonald-Hernandez,Travel,IN,2025-07-19,0.525
13550,Nelson LLC,Electronics,UK,2023-07-05,0.894
13551,Davidson-Baker,Food,IN,2024-03-27,0.236
13552,Reese-Vaughan,Retail,IN,2024-11-17,0.647
13553,Taylor-Hayes,Retail,IN,2024-03-06,0.376
13554,"Ingram, Carter and Lewis",Electronics,UK,2025-04-03,0.105
13555,"Lopez, Hall and James",Electronics,US,2023-10-02,0.693
13556,Ritter-Valencia,Retail,UK,2026-03-29,0.954
13557,"Cook, Graham and Stevens",Travel,US,2024-05-07,0.069
13558,"Hall, Mercer and Frazier",Electronics,IN,2025-01-09,0.998
13559,Rogers-Gray,Electronics,IN,2023-06-10,0.411
13560,Moore-Hobbs,Food,IN,2025-10-04,0.006
13561,Buckley-Baker,Retail,US,2025-02-18,0.265
13562,"Ford, Lewis and Harris",Electronics,US,2024-08-07,0.276
13563,Munoz and Sons,Travel,IN,2023-10-14,0.269
13564,Romero-Cruz,Travel,IN,2023-05-10,0.304
13565,Kirk-Reyes,Retail,US,2024-09-08,0.838
13566,"Williams, Decker and Pope",Travel,UK,2026-03-29,0.531
13567,"Lynch, Owen and Castaneda",Retail,IN,2025-05-05,0.45
13568,"Olsen, Webb and Cherry",Food,UK,2023-09-22,0.205
13569,"Gray, Nguyen and Rowe",Food,US,2023-05-26,0.173
13570,"Jennings, Hall and Combs",Electronics,IN,2025-04-15,0.489
13571,"King, Murphy and Simmons",Travel,US,2023-06-10,0.57
13572,"Watts, Young and Harrell",Travel,IN,2023-07-10,0.17
13573,"Bautista, Dixon and Miller",Electronics,IN,2024-08-30,0.529
13574,Newman-Parker,Electronics,IN,2024-05-17,0.22
13575,Wood Inc,Food,UK,2024-11-06,0.497
13576,Crane PLC,Retail,UK,2024-08-28,0.162
13577,Wilson LLC,Food,UK,2024-07-01,0.417
13578,Gardner LLC,Travel,UK,2024-03-14,0.28
13579,Brown-Roberts,Retail,UK,2023-05-27,0.771
13580,Hudson Group,Travel,IN,2024-04-02,0.037
13581,Fuentes-Gonzalez,Electronics,IN,2025-10-22,0.547
13582,Estes-Holmes,Travel,IN,2024-09-05,0.295
13583,Anderson-Taylor,Electronics,IN,2026-03-29,0.756
13584,"Jones, Khan and Mccoy",Food,US,2025-10-14,0.491
13585,Melton Ltd,Retail,UK,2026-01-07,0.243
13586,"Harrison, Mclean and Bell",Retail,IN,2025-08-19,0.71
13587,Bowen-Rojas,Retail,US,2023-11-09,0.985
13588,Pacheco PLC,Retail,IN,2023-12-25,0.426
13589,Brown Group,Electronics,IN,2026-01-07,0.947
13590,Lee LLC,Travel,IN,2026-04-20,0.399
13591,Blanchard-Baldwin,Travel,IN,2025-09-21,0.337
13592,Stone-Giles,Electronics,US,2023-07-17,0.235
13593,Robertson Ltd,Food,US,2023-11-26,0.507
13594,"Clayton, Coleman and Daniel",Food,UK,2024-04-11,0.252
13595,"Wiley, Bennett and Whitehead",Travel,US,2026-01-10,0.562
13596,Knight-Pearson,Retail,US,2025-05-13,0.928
13597,Rojas LLC,Food,US,2023-08-26,0.955
13598,Walker Ltd,Retail,US,2025-02-15,0.341
13599,"Gonzalez, Finley and Shelton",Electronics,IN,2024-01-12,0.997
13600,Paul Group,Retail,UK,2024-12-30,0.335
13601,Kemp-Guzman,Electronics,IN,2026-04-13,0.94
13602,Smith PLC,Electronics,UK,2026-01-14,0.133
13603,"Parks, Nichols and King",Food,US,2025-11-11,0.741
13604,"Marquez, Holland and White",Retail,IN,2023-11-08,0.248
13605,Blake LLC,Food,US,2025-08-18,0.035
13606,"Sanchez, Barnes and Martin",Food,UK,2023-10-03,0.641
13607,Goodwin Group,Retail,UK,2024-10-25,0.016
13608,"White, Ryan and Welch",Travel,UK,2024-09-24,0.558
13609,Smith Ltd,Travel,UK,2024-05-20,0.591
13610,Baker Inc,Retail,IN,2024-02-28,0.268
13611,Best Group,Travel,US,2024-04-06,0.389
13612,Jimenez-Hernandez,Food,IN,2023-09-15,0.529
13613,"Rodriguez, Foster and Olsen",Travel,UK,2025-10-15,0.663
13614,Gonzalez Ltd,Retail,UK,2025-07-30,0.44
13615,Hodge-Ellis,Retail,IN,2025-07-04,0.993
13616,Ibarra-Davidson,Retail,IN,2025-07-31,0.321
